gameId,playId,nflId,displayName,frameId,frameType,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event,filter_id,week,xpass,pPass,away_team,home_team,posteam,defteam,qtr,down,ydstogo,posteam_score,defteam_score,desc,home_team_color,home_team_color2,away_team_color,away_team_color2
2022091810,2785,44832,Garett Bolles,48,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.91,21.04,0.2,0.14,0.02,271.69,273.09,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,49,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.9,21.04,0.17,0.13,0.01,271.69,269.67,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,50,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.88,21.03,0.16,0.14,0.02,271.69,266.05,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,51,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.87,21.03,0.14,0.23,0.01,271.69,261.27,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,52,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.86,21.02,0.12,0.31,0.01,268.38,247.96,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,53,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.85,21.01,0.13,0.37,0.02,271.44,221.13,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,54,BEFORE_SNAP,2022-09-18T22:25:59Z,72,DEN,left,69.84,20.98,0.21,0.44,0.03,278.65,206.83,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,55,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.83,20.96,0.21,0.28,0.02,280.05,204.42,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,56,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.82,20.95,0.21,0.18,0.02,281,196.39,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,57,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.83,20.93,0.19,0.15,0.02,282.85,180.98,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,58,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.82,20.89,0.25,0.1,0.04,286.45,181.83,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,59,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.82,20.88,0.23,0.08,0.02,287.14,181,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,60,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.82,20.87,0.18,0.09,0.01,287.74,178.86,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,61,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.83,20.87,0.15,0.09,0.01,289.2,168.58,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,62,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.84,20.86,0.13,0.09,0.01,286.49,164.7,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,63,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.83,20.86,0.1,0.08,0.01,283.88,166.02,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,64,BEFORE_SNAP,2022-09-18T22:26:00Z,72,DEN,left,69.84,20.85,0.09,0.08,0.01,283.88,164.38,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,65,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.85,0.08,0.07,0.02,281.96,148.62,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,66,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.85,0.07,0.06,0,281.96,149.3,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,67,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.86,0.05,0.05,0.01,281.26,147.66,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,68,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.87,0.03,0.03,0.01,281.26,130.66,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,69,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.86,20.87,0.03,0.03,0.01,281.26,127.24,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,70,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.86,20.87,0.03,0.03,0,279.08,122.73,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,71,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.87,0.02,0.02,0.01,279.08,124.36,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,72,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.86,0.02,0.02,0.01,279.08,130.05,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,73,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.85,20.88,0.01,0.01,0.01,277.58,108.99,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,74,BEFORE_SNAP,2022-09-18T22:26:01Z,72,DEN,left,69.86,20.88,0.01,0.01,0.01,281.03,98.46,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,75,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.88,0.02,0.02,0.01,282.82,89.9,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,76,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.9,0.02,0.02,0.02,284.44,71.24,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,77,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.9,0.01,0.01,0,285.87,68.52,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,78,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.91,0.01,0.01,0,285.87,64.44,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,79,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.91,0.01,0.01,0.01,285.87,54.43,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,80,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.86,20.92,0.01,0.01,0.01,286.56,48.37,man_in_motion,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,81,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.86,20.92,0.01,0.01,0,290.17,45.38,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,82,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.86,20.93,0.01,0.01,0.01,292.85,41.15,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,83,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.86,20.93,0.01,0.01,0,292.85,41.06,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,84,BEFORE_SNAP,2022-09-18T22:26:02Z,72,DEN,left,69.87,20.94,0.01,0.01,0.01,294.08,39.82,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,85,BEFORE_SNAP,2022-09-18T22:26:03Z,72,DEN,left,69.88,20.95,0.01,0.01,0.01,293.31,38.89,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,86,BEFORE_SNAP,2022-09-18T22:26:03Z,72,DEN,left,69.88,20.98,0.01,0.09,0.03,299.12,25.55,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44832,Garett Bolles,87,BEFORE_SNAP,2022-09-18T22:26:03Z,72,DEN,left,69.88,21.01,0.09,0.82,0.03,305.46,3.58,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,47,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.46,19.76,0.48,0.19,0.1,282.14,278.32,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,48,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.51,19.79,0.34,0.18,0.06,287.56,288.45,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,49,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.57,19.85,0.26,0.16,0.09,291.44,313.86,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,50,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.51,19.88,0.28,0.21,0.06,303.49,310.36,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,51,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.42,19.92,0.35,0.16,0.1,315.56,306.97,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,52,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.41,19.95,0.34,0.2,0.04,318.38,314.31,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,53,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.43,20,0.31,0.25,0.05,319.57,332.3,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,54,BEFORE_SNAP,2022-09-18T22:25:59Z,82,DEN,left,69.42,20,0.25,0.26,0.01,326.39,333.17,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,55,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.4,20,0.18,0.46,0.02,326.39,328.59,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,56,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.4,20.02,0.15,0.53,0.02,327.43,344.27,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,57,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.4,20.04,0.14,0.54,0.02,328.53,7.96,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,58,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.4,20.05,0.16,0.39,0.02,329.31,19.63,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,59,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.41,20.07,0.18,0.28,0.02,327.76,23.53,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,60,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.42,20.09,0.17,0.23,0.02,327.76,28.13,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,61,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.44,20.11,0.2,0.2,0.02,327.76,37.96,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,62,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.42,20.1,0.08,0.12,0.02,327.12,5.01,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,63,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.41,20.1,0.04,0.14,0.01,327.12,310.14,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,64,BEFORE_SNAP,2022-09-18T22:26:00Z,82,DEN,left,69.41,20.11,0.04,0.09,0.01,326.55,338.99,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,65,BEFORE_SNAP,2022-09-18T22:26:01Z,82,DEN,left,69.41,20.1,0.02,0.08,0,326.55,307.66,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
2022091810,2785,44987,Eric Saubert,66,BEFORE_SNAP,2022-09-18T22:26:01Z,82,DEN,left,69.41,20.1,0.02,0.06,0,324.31,275.63,NA,20220918102785,2,0.513918698,0.147204235,HOU,DEN,DEN,HOU,3,1,10,6,9,"(7:56) 33-J.Williams right end to DEN 44 for 2 yards (50-M.Dwumfour, 5-J.Pitre). HOU-57-K.Pierre-Louis was injured during the play.",#002244,#FB4F14,#03202F,#A71930
